"Masters and Doctoral Scholarships in Machine Learning, Queen University, Canada","Ontario ,Canada",Fully Funded; No Fee Waiver; No Allowance,https://www.xiaodanzhu.com/docs/recruiting_en.pdf,05/30/2024
"PhD and Master Internship Positions, University of Franche-Comté, France","Paris ,France",Not Fully Funded; No Fee Waiver; No Allowance,https://www.quantiki.org/position/phd-and-master-internship-positions-quantum-information-theory-universit%C3%A9-de-franche-comt%C3%A9,10/31/2024
"PhD Fellowship in Microbial Ecology, University of Bergen, Norway","Bergen ,Norway",Not Fully Funded; No Fee Waiver; No Allowance,https://www.jobbnorge.no/en/available-jobs/job/259823/phd-research-fellow-in-microbial-ecology,06/01/2024
"Doctoral Scholarships in Pharmaceutical Sciences, Trinity College Dublin, Ireland","Dublin ,Ireland",Not Fully Funded; No Fee Waiver; No Allowance,https://pharmacy.tcd.ie/research/Panoz_PhD.php,05/10/2024
"PhD Scholarship in Organic Synthesis, Aix Marseille Université, France","Merseill ,France",Not Fully Funded; No Fee Waiver; No Allowance,https://euraxess.ec.europa.eu/jobs/211068,05/31/2024
"Doctoral Research in Thermal Engineering, Location: Instituto de Ciencia de Materiales de Madrid, Spain","Madrid ,Spain",Not Fully Funded; No Fee Waiver; No Allowance,https://euraxess.ec.europa.eu/jobs/168830,05/31/2024
"Several PhD Scholarships for International Students, Kiel University, Germany","Kiel ,Germany",Not Fully Funded; No Fee Waiver; Includes Allowance,https://www.forschung.uni-kiel.de/de/forschungsfoerderung/stipendien/stipendienverordnung-in-verbindung-mit-satzung,05/31/2024
"PhD Position in Geopolitics and International Relations, University of Coventry/Deakin University. UK/Australia","Deakin/Coventry ,United States",Not Fully Funded; No Fee Waiver; No Allowance,https://www.coventry.ac.uk/research/research-opportunities/research-students/research-studentships/critical-geopolitics-international-relations-south-asia/,05/17/2024
"Doctoral Degree Position in Physical Sciences, University of Liverpool, United Kingdom","Merseyside ,United Kingdom",Fully Funded; No Fee Waiver; No Allowance,https://www.liverpool.ac.uk/study/postgraduate-research/studentships/development-of-bespoke-algorithms-for-autonomous-optimisation-in-flow/,06/30/2024
"PhD Research in Biomedical Sciences, The University Of West London’l, United Kingdom","London ,United Kingdom",Fully Funded; No Fee Waiver; No Allowance,http://www.uwl.ac.uk/research/research-degrees/phd-opportunities,05/15/2024
"Phd Position in Agrobiosciences and Crop Production, Sant’Anna di Pisa, Italy","Pisa ,Italy",Fully Funded; No Fee Waiver; No Allowance,https://sssup.esse3.cineca.it/Home.do?cod_lingua=eng,05/07/2024
"PhD Scholarship in Metabolic Signaling, University of Fribourg, Switzerland","Freiburg ,Switzerland",Not Fully Funded; No Fee Waiver; No Allowance,https://cfatg.org/en/offres_emploi/phd-students-in-autophagy-and-metabolic-signaling-2/,07/01/2024
"PhD Research in Particle Physics, Liège University, Belgium","Liège ,Belgium",Not Fully Funded; No Fee Waiver; No Allowance,https://inspirehep.net/jobs/2769416,06/30/2024
"PhD Position in Engineering Science, University of Ferrara, Italy","Ferrara ,Italy",Not Fully Funded; No Fee Waiver; No Allowance,https://euracoustics.org/jobs/phd-position-fields-indoor-soundscape-and-classroom-acoustics-department-engineering-university-ferrara-ferrara-italy/,07/26/2024
"The Global South PhD Scholarships, The Australian National University, Australia","Melbourne ,Australia",Not Fully Funded; No Fee Waiver; No Allowance,https://bellschool.anu.edu.au/ir/study-us-ir/global-south-phd-position,05/31/2024
"International Postdoctoral Fellowship, Mahidol University, Thailand","Phuttamonthon ,Thailand",Not Fully Funded; No Fee Waiver; No Allowance,https://op.mahidol.ac.th/ir/postdoc/,05/31/2024
"Post-doctoral Fellowships, Shandong University, China","Shenzhen ,China",Not Fully Funded; No Fee Waiver; No Allowance,https://warwick.ac.uk/fac/cross_fac/xmas/impact/xmas_scientist_experienceb/se2024/,12/31/2024
"Doctoral Research in Material Science, Spintec, France","Montpellier ,France",Not Fully Funded; No Fee Waiver; No Allowance,https://www.spintec.fr/phd-position-high-throughput-screening-of-2d-spintronic-materials/,06/01/2024
"Multiple Doctoral Funding in Life Sciences, University of Zurich, Switzerland","Zurich ,Switzerland",Not Fully Funded; No Fee Waiver; No Allowance,https://www.lifescience-graduateschool.uzh.ch/en/application,06/30/2024
"Doctoral Research in Engineering and Physics, Southampton University, United Kingdom","Southampton ,United Kingdom",Not Fully Funded; No Fee Waiver; Includes Allowance,https://www.southampton.ac.uk/study/postgraduate-research/projects/exploring-plants-sensing-capability-with-vibroacoustics,08/25/2024
"Fully Funded Rotary Peace Fellowship, United States","New York ,United States",Fully Funded; No Fee Waiver; No Allowance,https://www.rotary.org/en/peace-fellowships,05/16/2024
"PhD Position in Geography, Coventry University, United Kingdom","Conventry ,United Kingdom",Not Fully Funded; No Fee Waiver; No Allowance,https://www.coventry.ac.uk/research/research-opportunities/research-students/research-studentships/post-hurricane-damage-and-recovery/,05/24/2024
"International Postgraduate Leadership Scholarships, University of Glasgow, Scotland","Glasgow ,United Kingdom",Not Fully Funded; No Fee Waiver; No Allowance,https://www.gla.ac.uk/scholarships/universityofglasgowinternationalleadershipscholarship/,07/31/2024
Toriola Stephen Excellence Scholarship for Undergraduate Students in Nigeria,"Multiple ,Nigeria",Not Fully Funded; No Fee Waiver; No Allowance,https://forms.gle/gso1Aoq8j9sZwp3f6,06/30/2024
"Fully-funded PhD Position, Transportation Engineering, University of Florida, United States","Florida ,United States",Not Fully Funded; No Fee Waiver; No Allowance,https://jacobyan0.github.io/,05/31/2024
"Doctoral Degree Scholarships in Sciences, The Crick Institute, United Kingdom","London ,United Kingdom",Not Fully Funded; No Fee Waiver; No Allowance,https://www.crick.ac.uk/careers-study/vacancies/2024-02-09-tate-redmond-unlocking-intractable-drug-targets-through-rational-discovery-of-molecular-glue-degraders,06/02/2024
"Doctoral Degree Scholarships in Biomedical Engineering, ETH Zurich, Switzerland","Zurich ,Switzerland",Not Fully Funded; No Fee Waiver; No Allowance,https://www.jobs.ethz.ch/job/view/JOPG_ethz_PBKkRP28dOa622WRo0?mw_source=Jobmail,05/15/2024
"PhD Research Scholarship in Dynamic Material, Ghent University, Belgium","Ghent ,Belgium",Not Fully Funded; No Fee Waiver; No Allowance,https://www.ugent.be/en/work/scientific/phd-student-15,06/30/2024
"PhD Position in Electronic Engineering/Photonics, Vrije Universiteit Brussel, Belgium","Brussel ,Belgium",Not Fully Funded; No Fee Waiver; No Allowance,https://www.b-phot.org/phd-laser-dynamics-aided-crack-detection-with-optical-fiber-sensors,05/31/2024
"PhD Research Position in Physical Sciences, University of Liverpool, United Kingdom","Merseyside ,United Kingdom",Not Fully Funded; No Fee Waiver; No Allowance,https://www.liverpool.ac.uk/study/postgraduate-research/studentships/development-of-bespoke-algorithms-for-autonomous-optimisation-in-flow/,06/30/2024
"Doctoral Degree Research in Chemistry, University of Liverpool, United Kingdom","Merseyside ,United Kingdom",Not Fully Funded; No Fee Waiver; No Allowance,https://www.liverpool.ac.uk/study/postgraduate-research/studentships/non-thermal-plasma-as-a-chemical-reagent-elucidating-mechanism-and-exploring-ntp-for-pharmaceutically-relevant-electroreductive-reactions/,01/10/2025
"PhD Position in Mechanical Engineering, Ghent University, Belgium","Ghent ,Belgium",Not Fully Funded; No Fee Waiver; No Allowance,https://www.ugent.be/en/work/scientific/phd-student-15,06/30/2024
"McKenzie Postdoctoral Fellowships Scheme, The University Of Melbourne, Australia","Melbourne ,Australia",Not Fully Funded; No Fee Waiver; No Allowance,https://sites.research.unimelb.edu.au/research-funding/researcher-development-schemes/mckenzie-fellowship,06/14/2024
"PhD Position Machine Learning, Ghent University, Belgium","Ghent ,Belgium",Not Fully Funded; No Fee Waiver; No Allowance,https://researchtweet.com/academic-jobs/fully-funded-phd-position-in-surrogate-modeling-and-machine-learning/,07/01/2024
"DAAD Graduate School Scholarships, Germany","Munich ,Germany",Not Fully Funded; No Fee Waiver; No Allowance,https://jobs.leibniz-fli.de/jobposting/8c66b750eaf688e01220cda5fd7712c416d1fa140,05/12/2024
"Doctoral Degree Program in Machine Learning, University of Southampton, United Kingdom","Soto ,United Kingdom",Not Fully Funded; No Fee Waiver; No Allowance,https://student-selfservice.soton.ac.uk/BNNRPROD/bzsksrch.P_Search,05/20/2024
"Postdoctoral Fellowship Competition, Scottish Graduate School of Social Science, United Kingdom","Scotland ,United Kingdom",Not Fully Funded; No Fee Waiver; No Allowance,https://www.sgsss.ac.uk/fellowships/pdf-scheme/,05/16/2024
"Graduate Assistantships in Mussel Ecology, Texas A&M University, United States","Texas ,United States",Not Fully Funded; No Fee Waiver; No Allowance,https://dallas.tamu.edu/research/mussels/,05/15/2024
"96 PhD Scholarships, Politecnico di Torino, Italy","Torino ,Italy",Not Fully Funded; No Fee Waiver; No Allowance,https://www.polito.it/en/education/phd-programmes-and-postgraduate-school/admissions-to-phd-programmes/admissions/call-for-applications,12/06/2024
"Fully Funded PhD Program in Public Health, Bar-Ilan University, Israel","Jerusalem ,Israel",Not Fully Funded; No Fee Waiver; No Allowance,https://docs.google.com/document/d/1tdOcrQxTMPZaYNPbRXiEin_NHbS6ikIGQCZ-IxSS5n0/edit,06/11/2024
"Fulbright-Nehru Doctoral Research Fellowships, United States of America","United States ,United States",Not Fully Funded; No Fee Waiver; Includes Allowance,https://www.usief.org.in/Fulbright-Nehru-Doctoral-Research-Fellowships.aspx,07/15/2024
"PhD Studentship in Machine Learning, University of Southampton, United Kingdom","Soto ,United Kingdom",Not Fully Funded; No Fee Waiver; No Allowance,https://student-selfservice.soton.ac.uk/BNNRPROD/bzsksrch.P_Search,08/13/2024
"Master’s and Doctoral Degree International Scholarships, The University Of Sydney, Australia","Sydney ,Australia",Not Fully Funded; No Fee Waiver; No Allowance,https://www.sydney.edu.au/scholarships/e/university-sydney-international-scholarship.html,12/17/2024
"Joint Japan World Bank Graduate Scholarship Program, Japan","Tokyo ,Japan",Not Fully Funded; No Fee Waiver; Includes Allowance,https://www.worldbank.org/en/programs/scholarships#3,05/24/2024
"Multiple Undergraduate Scholarships, University of Melbourne","Melbourne ,Australia",Not Fully Funded; No Fee Waiver; No Allowance,https://scholarships.unimelb.edu.au/awards/melbourne-international-undergraduate-scholarship,05/31/2024
"Global Masters Degree Scholarships for International Students, University College London, United Kingdom","London ,United Kingdom",Not Fully Funded; No Fee Waiver; No Allowance,https://www.ucl.ac.uk/scholarships/ucl-global-masters-scholarship,05/07/2024
"PhD Research in Bacterial Infections, University of Queensland, Australia","Queensland ,Australia",Not Fully Funded; No Fee Waiver; No Allowance,https://study.uq.edu.au/study-options/phd-mphil-professional-doctorate/projects/seeing-unseen-imaging-bacterial-infections,06/20/2024
"Doctiral Fellowship in Evolutionary Ecology & Genomics, University of Oslo, Norway","Oslo ,Norway",Not Fully Funded; No Fee Waiver; No Allowance,https://www.jobbnorge.no/en/available-jobs/job/257247/phd-research-fellow-in-evolutionary-ecology-genomics,06/30/2024
Manaaki New Zealand Scholarship,"Wellington ,New Zealand",Not Fully Funded; No Fee Waiver; No Allowance,https://www.nzscholarships.govt.nz/,05/30/2024
"Fully Funded PhD Positions in Environmental Engineering Sciences ,University of Florida, United States","Florida ,United States",Not Fully Funded; No Fee Waiver; No Allowance,https://faculty.eng.ufl.edu/andreia-fonseca-de-faria/bio/,05/31/2024
"UVA Engineering Rising Scholars postdoc-to-faculty program, University of Virginia, United States","Virginia ,United States",Not Fully Funded; No Fee Waiver; No Allowance,https://apply.interfolio.com/130910,12/31/2024
"PhD Studentship in Multimode Fibre Lasers, University of Southampton, United Kingdom","Southampton ,United Kingdom",Not Fully Funded; No Fee Waiver; No Allowance,https://www.orc.soton.ac.uk/,09/01/2024
"Fully Funded PhD Positions, Department of Mechanical Engineering, University of Utah, United States","Utah ,United States",Not Fully Funded; No Fee Waiver; No Allowance,https://feng.mech.utah.edu/openings/,02/03/2025
"PhD Program in Project Management, Al Ain University, United Arab Emirates","Al Ain ,United Arab Emirates",Not Fully Funded; No Fee Waiver; No Allowance,https://aau.ac.ae/en/vacancies/apply/138,08/01/2024
"Shanghai Government Scholarships for International Students, East China Normal University, China","Beijing ,China",Fully Funded; No Fee Waiver; No Allowance,http://study.edu.sh.gov.cn/apply/,05/10/2024
"PhD Internship, Bank of Canada, Canada","Ottawa ,Canada",Not Fully Funded; No Fee Waiver; No Allowance,https://careers.bankofcanada.ca/job/Ottawa-%28Downtown%29-PhD-Internship-ON/573921917/?utm_source=LINKEDIN&utm_medium=referrer,06/30/2024
"Doctoral Degree Program in Computer Science, Warwick University, United Kingdom","Warwick ,United Kingdom",Not Fully Funded; No Fee Waiver; No Allowance,https://websignon.warwick.ac.uk/origin/hs?shire=https%3A%2F%2Fevision-access.warwick.ac.uk%2Fsso%2Facs&providerId=urn%3Aevision-access.warwick.ac.uk%3Aevision%3Aservice&target=https%3A%2F%2Fevision-access.warwick.ac.uk%2Fevroute%2Fevision.htm&status=notloggedin,08/16/2024
"PhD Positions in the Department of Plant Sciences, University of Cambridge, United Kingdom","Cambridge ,United Kingdom",Not Fully Funded; No Fee Waiver; No Allowance,https://www.graduate.study.cam.ac.uk/how-do-i-apply,05/16/2024
"PhD Position in Conflict Analysis & Resolution, Nova Southeastern University, United States","Florida ,United States",Not Fully Funded; No Fee Waiver; No Allowance,https://nova.elluciancrmrecruit.com/Apply/Account/Login?ReturnUrl=%2fApply,07/08/2024
"KAIST Scholarship, South Korea","Daejeon ,Korea South",Not Fully Funded; No Fee Waiver; No Allowance,https://admission.kaist.ac.kr/intl-graduate/FinancialSupport/Scholarship/KAISTScholarship,01/30/2025
"Postdoctoral Scholar Pool – College of Science and Engineering, Texas State University, United States","Texas ,United States",Not Fully Funded; No Fee Waiver; No Allowance,https://jobs.hr.txstate.edu/postings/42928,05/31/2024
"Chief Justice Fraser Scholarship, Alberta, Canada","Alberta ,Canada",Not Fully Funded; No Fee Waiver; No Allowance,https://studentaid.alberta.ca/scholarships/chief-justice-fraser-scholarship/,12/30/2025
"Fully Funded Big Data Management Mechanism (NoSQL and NewSQL) Course, Huawei, China","Virtual ,China",Not Fully Funded; No Fee Waiver; No Allowance,https://e.huawei.com/en/talent/outPage/#/sxz-course/home?courseId=z9fjNHbnmg9dw6prtKFu5MMWl3I,12/31/2031
"Funded Python Programming Basics, Huawei, China","Virtual ,China",Not Fully Funded; No Fee Waiver; No Allowance,https://e.huawei.com/en/talent/outPage/#/sxz-course/home?courseId=2SiNDCnvh3PTkmH28MZcQe2oDa8,12/31/2025
"Fully Funded PhD & Postdoc Positions in Wireless Monitoring Devices, Canada","Multiple ,Canada","Position Overview

These positions (PhD, Postdoctoral Fellows, Research Associates) offer a unique opportunity to work on pioneering technologies that offer monitoring of behavior and brain activity i...",https://docs.google.com/forms/d/1Bt_Ej6tskn_xRSz31GPq-Pw9QTZDFtbBPp27_zGMr6A/viewform?edit_requested=true,05/15/2024
"PhD Fellowship opportunity in Newborn infection and Therapeutics, Faculty of Health and Medical Sciences, University of Copenhagen","Copenhagen ,Denmark","We seek to appoint a highly motivated and dynamic PhD student interested in immunology, vaccines and the development of novel therapeutics for infected newborn infants. The candidate should have good ...",https://jobportal.ku.dk/phd/?show=161773,07/31/2024
"Postdoctoral Research Position, University of Göttingen, Germany","Göttingen ,Germany",The Research Training Group (RTG) 2756 “Cytoskeletal elements of active matter – from molecular interactions to cellular biophysics (CYTAC)” at the University of Göttingen is currently inviting applic...,"https://www.uni-goettingen.de/de/644546.html?filters=%7B%22vollzeit%22:%5B%5D,%22befristet%22:%5B%5D,%22gruppe%22:%5B%5D,%22besoldGrp%22:%5B%5D%7D&details=2812",05/31/2024
"Postdoctoral Position in Biological Sciences, Bilkent University, Türkiye","Ankara ,Turkey","A hosting offer for the MSCA Postdoctoral Fellowships 2024 call is available at Arslan-Ergul Lab and at Bilkent University, Ankara. The research is related to the PI’s projects on neurodegenerative di...",https://euraxess.ec.europa.eu/jobs/hosting/msca-postdoctoral-fellowships-hosting-offer-aging-models-zebrafish-bilkent-university,08/01/2024
"Banting Postdoctoral Fellowships, Canada","Multiple ,Canada","The Banting Postdoctoral Fellowships program provides funding to the very best postdoctoral applicants, both nationally and internationally, who will positively contribute to the country's economic, s...",https://banting.fellowships-bourses.gc.ca/en/app-dem_overview-apercu.html,09/17/2024
"Postdoctoral Research in Organic Chemistry, University of York, United Kingdom","York ,United Kingdom","Applications are invited for a postdoctoral research associate in organic chemistry, conducting research supervised by Dr Paul McGonigal in the Department of Chemistry at the University of York. This ...",https://jobs.york.ac.uk/vacancy/pdra-in-organic-chemistry-557372.html,05/15/2024
"Postdoctoral Scientist in Microbial Ecology, University of Warwick, United Kingdom","Warwick ,United Kingdom","The University of Warwick’s School of Life Sciences seeks a Postdoctoral Scientist to join our dynamic team in Coventry, UK. This exciting opportunity involves research in microbial ecology within the...",https://warwick-careers.tal.net/vx/appcentre-ext/brand-4/spa-1/candidate/so/pm/1/pl/3/opp/1279-Research-Fellow-109046-0424/en-GB,05/08/2024
"PhD Position in Sustainable Agriculture, Harper Adams University, United Kingdom","London ,United Kingdom",Join a groundbreaking research project at Harper Adams University focusing on circular production of phosphorus fertiliser from anaerobic digestate. This PhD opportunity delves into the optimization o...,https://jobs.harper-adams.ac.uk/Vacancy.aspx?ref=RD-PHD-24-MK-R1-MH,05/17/2024
"Postdoctoral Researcher in Computational Biology, Carnegie Mellon University, United States","Pennsylvania ,United States",The Martin Zhang Group at Carnegie Mellon University seeks a highly skilled Postdoctoral Researcher in Computational Biology to spearhead the development of innovative computational methods in statist...,https://apply.interfolio.com/145466,05/31/2024
"PhD Scholarship in Medical Image Analysis, University of London, United Kingdom","London ,United Kingdom","A prestigious opportunity awaits aspiring researchers in the field of machine learning and medical image analysis at City, University of London. This PhD Scholarship offers a competitive annual bursar...",https://www.jobs.ac.uk/job/DHJ326/phd-scholarship-in-weakly-supervised-machine-learning-for-medical-image-analysis,06/30/2024
"Research Fellow in Medicine, University College London, United Kingdom","London ,United Kingdom",The EGA Institute for Women’s Health seeks a Research Fellow to address the global health challenge of preterm birth. This role involves developing a novel therapeutic approach to prevent preterm birt...,https://www.ucl.ac.uk/work-at-ucl/search-ucl-jobs/details?nPostingId=9481&nPostingTargetId=22466&id=Q1KFK026203F3VBQBLO8M8M07&LG=UK&languageSelect=UK&mask=ext,05/07/2024
"Postdoctoral Research in Vaccine Production, NIH Maryland, United States","Maryland ,United States","As part of the NIH’s Vaccine Research Center, the Vaccine Production Program (VPP) serves to translate drug discoveries to clinical manufacturing to advance public health. The VPP is a science-driven ...",https://www.niaid.nih.gov/about/postdoctoral-fellow-upstream-process-development-vrc?utm_medium=social&utm_source=twitter&utm_campaign=nc_postdoctoral_vrc_3202024,05/31/2024
"PhD or Masters Positions, Plant Breeding and Quantitative Genetics, University of Illinois at Urbana-Champaign, United States","Illinois ,United States","Dr. Rutkoski is currently seeking Masters or PhD students to work on research that will improve the profitability of wheat production in the Midwest. When included as part of the crop rotation, wheat ...",https://smallgrains.web.illinois.edu/wp/join-us/,05/31/2024
"Senior Scientist / Senior Postdoctoral position / Research Associate for Next-Generation Sequencing in Infectious Diseases, Germany","Tübingen ,Germany","We, the Institute of Tropical Medicine (ITM), the Centre of Excellence at the University Hospital Tübingen, are internationally renowned for our basic and clinical research in the field of infectious ...",https://jobs.medizin.uni-tuebingen.de/Job/4413/Senior-Scientist---Senior-Postdoctoral-position---Research-Associate-for-Next-Generation-Sequencing-in-infectious-diseases-research-(f-m-d,05/31/2024
"PhD Position in Soil-Plant, UCLouvain, Belgium","Brussel ,Belgium","In the framework of the UPSET project (Unravelling the impacts of Plant-Soil hydraulics on stomatal regulation), we are looking for a motivated PhD student.

In the UPSET project, systematic drought e...",https://javaux.wixsite.com/soilroothydraulics/post/urgently-looking-for-a-phd-student,05/31/2024
"PostDoctoral Fellow in Engineering Bioenergy & Bioproducts, Boston College, United States","Boston ,United States","Boston College, a Jesuit, Catholic university located in Chestnut Hill, MA, United States, is seeking a Postdoctoral Research Fellow to join Prof. Emma Brace’s team. The successful candidate will enga...",https://bc.csod.com/ux/ats/careersite/2/home/requisition/8369?c=bc,05/15/2024
"Postdoctoral Position in Historical Linguistics, University of Zurich, Switzerland","Zurich ,Switzerland","The project “Waxing and Waning Words: Lexical Variation and Change in Middle English” (WAW-ME), led by Prof. Dr. Olga Timofeeva/Co-I Dr. Annina Seiler Rübekeil and funded by the Swiss National Science...",https://jobs.uzh.ch/offene-stellen/postdoc-position-in-english-historical-linguistics-focus-middle-english/d73b7915-fd2e-4345-9f9f-549786396b1a,05/31/2024
"Irène Curie Doctoral Fellowship, Eindhoven University of Technology, Netherlands","Eindhoven ,Netherlands The","Join the forefront of autonomous driving innovation with our PhD position focusing on Explainable AI in Machine Vision. Dive into interdisciplinary research, combining engineering and humanities, to s...",https://jobs.tue.nl/en/vacancy/phd-on-explainable-ai-in-machine-vision-for-autonomous-driving-1076081.html#top,05/26/2024
"PhD Position in Mathematics, Umeå University, Sweden","Stockholm ,Sweden","PhD Position in Mathematics: The Department of Mathematics and Mathematical Statistics at Umeå University invites applications for a fully-funded PhD position in mathematics, focusing on geometric dee...",https://www.umu.se/en/work-with-us/open-positions/phd-position-in-mathematics-focusing-on-geometric-deep-learning_723175/,06/10/2024
"Postdoctoral Position in Nanotechnology  Uppsala University, Sweden","Stockholm ,Sweden","The Division of Nanotechnology and Functional Materials is part of the Department of Materials Science and Engineering, Ångström Laboratory. At the division, we conduct research within functional poro...",https://www.jobb.uu.se/details/?positionId=723574,05/27/2024
"Fully Funded Master’s and PhD in Chemical Engineering, Concordia University, Canada","Montreal ,Canada",Multiple fully funded PhD (30 000 CAD/year) and MASc (25 000 CAD/year) student positions are available starting Fall 2024 or Winter 2025 in the Meek Research Group in the Department of Chemical and Ma...,https://www.kellymmeek.com/openings,05/24/2024
"Joint International PhD Program of the Max Planck Institute of Immunobiology and Epigenetics & University of Freiburg, Germany","Munich ,Germany","We offer talented doctoral researchers excellent training opportunities in the fields of Molecular and Cellular Biology, Biophysics, Epigenetics and Metabolism. Scientific education in a first-class e...",https://www.ie-freiburg.mpg.de/IMPRS-PhD-Program,05/15/2024
"PhD Studentship in Climate Change Adaptability, Newcastle University,United Kingdom","Tyneside ,United Kingdom",Newcastle University and Historic England are pleased a fully funded collaborative doctoral studentship under the AHRC Collaborative Doctoral Partnerships (CDP). The project will examine how cutting-e...,https://www.ncl.ac.uk/postgraduate/fees-funding/search-funding/?code=h0000036,06/21/2024
"PhD Research in Law & Government, Dublin City University, Ireland","Dublin ,Ireland","The School of Law and Government at Dublin City University invites applications for its four-year fully funded PhD programme, starting in September 2024. Outstanding PhD candidates will be offered fee...",https://www.dcu.ie/lawandgovernment/future-research-students-law-and-government,05/07/2024
"Masters Degree Scholarships in English Language, The University Of Buckingham, United Kingdom","Buckingham ,United Kingdom","The University of Buckingham invites applications for the Paul E. H. Davis MA (research) Scholarships in English. The award, made possible through the generosity of our friend and alumnus Dr Davis, wi...",https://www.buckingham.ac.uk/admissions/bursaries-and-scholarships/paul-e-h-davis-scholarships/,06/21/2024
"PhD Scholarship in Machine Learning, City University of London, United Kingdom","London ,United Kingdom","Modern deep learning techniques achieve human-like performance in many medical image analysis tasks, including the identification of anomalous tissue/pathology from medical scans. To be trained, these...",https://www.city.ac.uk/prospective-students/courses/research/computer-science,06/30/2024
"PhD Position in Energy Sciences, Lund University, Sweden","Lund ,Sweden","The position is located at the Division of Heat Transfer at the Department of Energy Sciences. At the division, we conduct research and education on the energy generation, conversion, and utilization ...",https://lu.varbi.com/en/what:job/jobID:720731/type:job/where:4/apply:1,05/31/2024
"Doctoral Research in Mathematics, University of Leipzig, Germany","Leipzig ,Germany","The Faculty of Mathematics and Computer Science, Institute of Mathematics seeks to fill the above position at the earliest opportunity (no later than 1 November 2024).

The position is part of the DFG...",https://www.uni-leipzig.de/en/university/working-at-leipzig-university/job-opportunities/detailed-view-job-description/artikel/doctoral-researcher-in-statistical-network-analysis-m-f-d-2024-04-19,05/22/2024
"Postdoctoral Fellow in Computational Biology, University of Texas Austin, United States","Texas ,United States","We are looking to hire a research associate to work with us on method development and data analysis in statistical, evolutionary and population genomics. Our current foci of interest are in population...",https://utaustin.wd1.myworkdayjobs.com/en-US/UTstaff/job/UT-MAIN-CAMPUS/Research-Associate_R_00033014?jobFamilyGroup=dbb99aeb5bf3010266e244023d051b15,05/16/2024
"Doctoral Degree Fellowship in Food Microbiology, University of Copenhagen, Denmark","Conpehangen ,Denmark",The successful candidate will be part of the research project “Data-driven design of synergistic microbial communities targeting high-quality plant-based food (MiCoP)”. The project is funded by the No...,https://jobportal.ku.dk/phd/?show=161706,05/15/2024
"Fully Funded PhD Scholarship in Dynamic Material Testing, Ghent University, Belgium","Ghent ,Belgium",Dive into cutting-edge research at Ghent University’s Materials Science and Technology-DyMaLab with our fully funded PhD scholarship. Join our renowned research group in exploring advanced materials c...,https://www.ugent.be/en/work/scientific/phd-student-15,06/30/2024
"Master's, PhD and Postdoctoral Opportunities for Research Positions in Soft Matter Physics, University of Bordeaux, France","Bordeaux ,France","Join our dynamic research group at the University of Bordeaux for exciting opportunities in Soft Matter Physics. We are currently seeking candidates for PhD, Postdoc, and Master Thesis positions.

We ...",https://www.softbiocoll.com/general-5-1,07/31/2024
"Doctoral Research Position in Biological and Environmental Science, University of Jyväskylä, Finland","Helsinki ,Finland","A Doctoral Researcher position is available at the Department of Biological and Environmental Sciences, University of Jyväskylä, Finland, in the group of Dr. Suvi Ruuskanen. The Doctoral Researcher wi...",https://ats.talentadore.com/apply/doctoral-researcher-gut-microbiome-and-thermal-adaptations-in-wild-birds/81Pxwq,06/15/2024
"PhD Assistantship Positions in Computer Science, Missouri University of Science and Technology, United States","Missouri ,United States",The Department of Computer Science at the Missouri University of Science and Technology has openings for two fully-funded PhD positions (one Graduate Research Assistant and one Graduate Teaching Assis...,https://docs.google.com/document/d/1QgqwA9zY4Twhz3kGC2w9YNY8XzjCQfjfCilkLNKK4eU/edit#heading=h.kw9swy9ig5zi,06/30/2024
"PhD Positions in AI, Digital Humanities, and Cultural Heritage, Netherlands","Amsterdam ,Netherlands The","Join our dynamic community at the forefront of Artificial Intelligence, Digital Humanities, and Cultural Heritage. We’re offering four PhD positions in collaboration with the Institute for Logic, Lang...",https://vacatures.uva.nl/UvA/job/Four-PhD-Positions-in-AI%2C-Digital-Humanities%2C-and-Cultural-Heritage/792167402/,05/15/2024
"Research Fellow at University of Sussex, United Kingdom","Brighton ,United Kingdom",The Sussex Drug Discovery Centre (SDDC) is seeking a talented scientist to join the Drug Discovery team for an exciting one-year project in collaboration with Omaze-Blood Cancer UK and the University ...,https://jobs.sussex.ac.uk/job/91c964e4-e58f-4504-aafe-ca239bf7220b,05/18/2024
"Postdoctoral Researcher in Experimental Physics, Croatia","Zagreb ,Croatia (Hrvatska)","Rudjer Boskovic Institute seeks a highly motivated Postdoctoral Researcher to join the Division of Experimental Physics in Zagreb, Croatia. The successful candidate will contribute to the Horizon Euro...",https://euraxess.ec.europa.eu/jobs/228461,05/24/2024
"PhD Position in Cancer Medicine, KU Leuven, Belgium","Lueven ,Belgium",Join our team at the laboratory of Prof. Vermeesch to spearhead groundbreaking research in liquid biopsy technology for enhanced cancer detection. PhD Research Position: Multi-omics Liquid Biopsy Plat...,https://www.kuleuven.be/personeel/jobsite/jobs/60327749,05/27/2024
"Doctoral Research in Physics, Swansea University, United Kingdom","Swansea ,United Kingdom","Join the pioneering research program at Swansea University and the University of Edinburgh with a fully funded PhD scholarship in Lattice Field Theory, exploring extensions of the Standard Model. The ...",https://www.swansea.ac.uk/postgraduate/scholarships/research/physics-su-uoe-phd-lattice-2024-rs610.php,05/20/2024
